setup,scheme,sum_se,mean_se,tau_p_actual,n_active_ap,n_active_rf,ee_bps_per_hz_per_watt
26,Structured (Chen),256.6946827941792,5.1338936558835835,15,200,1600,1.3751500863973887
26,Mussbah,271.69949823477816,5.433989964695563,6,153,616,2.198720026716843
26,MJH weighted-count default,271.69949823477816,5.433989964695563,6,153,616,2.198720026716843
26,MJH weighted-count strict,275.3866553123005,5.50773310624601,3,153,616,2.228558234592346
26,MJH weighted-power,271.69949823477816,5.433989964695563,6,153,616,2.198720026716843
26,MJH beam-resource matching,275.0234540693775,5.500469081387551,4,153,616,2.225619039445754
26,TopAP (bisect),256.68927451777296,5.133785490355459,15,192,1536,1.4255235534122899
26,Hybrid#3 (TopAP N=8 adaptive),265.23672955314834,5.304734591062966,8,167,1336,1.6635346023298911
26,Hybrid#4 (TopAP+greedy),256.7087141611349,5.1341742832226975,15,180,1440,1.5085722673524091
27,Random,280.7057450108472,5.6141149002169435,15,200,1600,1.5037807768438245
27,Gao matching,279.1214381871549,5.582428763743098,15,200,1600,1.4952934188597589
27,GC (Liu),279.1426577658549,5.582853155317098,15,200,1600,1.4954070951742229
27,Structured (Chen),279.09350518689934,5.5818701037379865,15,200,1600,1.495143777786961
27,Mussbah,297.3350043331875,5.94670008666375,6,163,647,2.2896287408384888
27,MJH weighted-count default,297.3350043331875,5.94670008666375,6,163,647,2.2896287408384888
27,MJH weighted-count strict,302.96321135223576,6.059264227044715,3,163,647,2.332968759209691
27,MJH weighted-power,297.3350043331875,5.94670008666375,6,163,647,2.2896287408384888
27,MJH beam-resource matching,303.4334166923735,6.06866833384747,4,163,647,2.336589576285331
27,TopAP (bisect),279.13960375304447,5.5827920750608895,15,199,1592,1.5020291668698866
27,Hybrid#3 (TopAP N=8 adaptive),295.7529254689446,5.915058509378892,8,173,1384,1.7990749255473901
27,Hybrid#4 (TopAP+greedy),279.11419370902115,5.582283874180423,15,180,1440,1.6402401197395957
28,Random,281.7890112742583,5.635780225485166,15,200,1600,1.5095839889692413
28,Gao matching,284.44761536285114,5.688952307257023,15,200,1600,1.5238265108724172
28,GC (Liu),284.54667633321094,5.690933526664219,15,200,1600,1.5243571946422019
28,Structured (Chen),284.43763288500463,5.688752657700093,15,200,1600,1.5237730333125252
28,Mussbah,299.5511080889852,5.9910221617797035,8,159,650,2.34094409593226
28,MJH weighted-count default,299.5511080889852,5.9910221617797035,8,159,650,2.34094409593226
28,MJH weighted-count strict,304.02164765689014,6.0804329531378025,4,159,650,2.3758806490763393
28,MJH weighted-power,299.5511080889852,5.9910221617797035,8,159,650,2.34094409593226
28,MJH beam-resource matching,304.19943093322047,6.083988618664409,5,159,650,2.3772699970034292
28,TopAP (bisect),284.4684746720396,5.6893694934407915,15,200,1600,1.5239382571716409
28,Hybrid#3 (TopAP N=8 adaptive),302.46463397505903,6.049292679501181,7,173,1384,1.8399024726013633
28,Hybrid#4 (TopAP+greedy),284.47438762181315,5.689487752436263,15,186,1488,1.6244849393079652
29,Random,303.9238308845142,6.078476617690284,15,200,1600,1.6281633797384691
29,Gao matching,304.0107501265398,6.080215002530796,15,200,1600,1.628629018535035
29,GC (Liu),303.8439599670238,6.0768791993404765,15,200,1600,1.6277354998233422
29,Structured (Chen),303.8716943712265,6.07743388742453,15,200,1600,1.6278840769887137
29,Mussbah,322.26696492331837,6.445339298466368,6,163,650,2.4793263018373235
29,MJH weighted-count default,322.26696492331837,6.445339298466368,6,163,650,2.4793263018373235
29,MJH weighted-count strict,330.78279452363677,6.615655890472735,3,163,650,2.5448419227606722
29,MJH weighted-power,322.26696492331837,6.445339298466368,6,163,650,2.4793263018373235
29,MJH beam-resource matching,328.6454475856314,6.572908951712629,4,163,650,2.5283984735203537
29,TopAP (bisect),303.86331400894255,6.077266280178851,15,195,1560,1.6646244090880216
29,Hybrid#3 (TopAP N=8 adaptive),321.59813730496944,6.431962746099389,8,178,1424,1.9084055225297367
29,Hybrid#4 (TopAP+greedy),303.8654392413776,6.077308784827552,15,186,1488,1.7352171271040886
30,Random,282.3586223207903,5.647172446415806,15,200,1600,1.5126354767185197
30,Gao matching,282.3932103496455,5.64786420699291,15,200,1600,1.5128207697302443
30,GC (Liu),282.3289109003485,5.64657821800697,15,200,1600,1.5124763083947244
30,Structured (Chen),282.39469983906076,5.647893996781216,15,200,1600,1.5128287491378258
30,Mussbah,296.3079183898791,5.926158367797582,7,160,635,2.3173194868864373
30,MJH weighted-count default,296.3079183898791,5.926158367797582,7,160,635,2.3173194868864373
30,MJH weighted-count strict,303.3641387876951,6.067282775753902,4,160,635,2.3725036922916716
30,MJH weighted-power,296.3079183898791,5.926158367797582,7,160,635,2.3173194868864373
30,MJH beam-resource matching,303.5259227576389,6.070518455152778,4,160,635,2.3737689475310657
30,TopAP (bisect),282.37588937607046,5.6475177875214095,15,193,1544,1.5610221000197384
30,Hybrid#3 (TopAP N=8 adaptive),297.93155037134983,5.958631007426996,8,171,1368,1.830702342391417
30,Hybrid#4 (TopAP+greedy),282.4024755111393,5.648049510222786,15,181,1448,1.6515569502089147
31,Random,250.0805227088429,5.001610454176858,15,200,1600,1.33971708594023
31,Gao matching,249.60158839558972,4.9920317679117945,15,200,1600,1.3371513664049453
31,GC (Liu),249.61061679399006,4.992212335879802,15,200,1600,1.337199732824947
31,Structured (Chen),249.59032818529118,4.991806563705824,15,200,1600,1.3370910438497745
31,Mussbah,266.9185334173683,5.338370668347365,6,158,611,2.120139797855662
31,MJH weighted-count default,266.9185334173683,5.338370668347365,6,158,611,2.120139797855662
31,MJH weighted-count strict,269.7005505852925,5.3940110117058495,4,158,611,2.142237421578219
31,MJH weighted-power,266.9185334173683,5.338370668347365,6,158,611,2.120139797855662
31,MJH beam-resource matching,270.11855565877215,5.402371113175443,4,158,611,2.145557645096022
31,TopAP (bisect),249.57387899920482,4.991477579984096,15,195,1560,1.3672159543439664
31,Hybrid#3 (TopAP N=8 adaptive),263.50548802389204,5.27010976047784,8,170,1360,1.6274142338068478
31,Hybrid#4 (TopAP+greedy),249.61955415262844,4.992391083052569,15,180,1440,1.4669121693592273
32,Random,279.64093413655866,5.592818682731173,15,200,1600,1.4980764328744216
32,Gao matching,279.7138311791894,5.594276623583788,15,200,1600,1.4984669527456578
32,GC (Liu),279.6988733125544,5.593977466251087,15,200,1600,1.498386821317256
32,Structured (Chen),279.6987307418723,5.593974614837446,15,200,1600,1.4983860575457446
32,Mussbah,294.36585132569564,5.887317026513913,8,164,655,2.252455119055979
32,MJH weighted-count default,294.36585132569564,5.887317026513913,8,164,655,2.252455119055979
32,MJH weighted-count strict,304.1905329922257,6.083810659844514,3,164,655,2.327632502618674
32,MJH weighted-power,294.36585132569564,5.887317026513913,8,164,655,2.252455119055979
32,MJH beam-resource matching,298.2633356681976,5.9652667133639525,5,164,655,2.282278240587137
32,TopAP (bisect),279.63862902252356,5.592772580450471,15,195,1560,1.5319167077243931
32,Hybrid#3 (TopAP N=8 adaptive),294.37396844418146,5.887479368883629,8,176,1408,1.764126858434967
32,Hybrid#4 (TopAP+greedy),279.7064752331164,5.5941295046623285,15,180,1440,1.6437207163552388
33,Random,263.9973014864386,5.279946029728771,15,200,1600,1.414271257963064
33,Gao matching,265.52616074824573,5.310523214964914,15,200,1600,1.422461575437031
33,GC (Liu),265.2856410423836,5.305712820847671,15,200,1600,1.4211730770127695
33,Structured (Chen),265.31933009984283,5.306386601996857,15,200,1600,1.4213535541063012
33,Mussbah,280.03061151310516,5.6006122302621035,6,147,582,2.3496114741901453
33,MJH weighted-count default,280.03061151310516,5.6006122302621035,6,147,582,2.3496114741901453
33,MJH weighted-count strict,287.33375161019393,5.746675032203878,3,147,582,2.4108888526775143
33,MJH weighted-power,280.03061151310516,5.6006122302621035,6,147,582,2.3496114741901453
33,MJH beam-resource matching,284.35564110468425,5.687112822093685,4,147,582,2.3859008609099632
33,TopAP (bisect),265.3411979681212,5.306823959362424,15,198,1584,1.4341475432922508
33,Hybrid#3 (TopAP N=8 adaptive),276.4915165753494,5.5298303315069885,8,173,1384,1.6819071318011831
33,Hybrid#4 (TopAP+greedy),265.3133870390755,5.30626774078151,15,184,1472,1.5294776347371766
34,Random,271.9538715157853,5.439077430315706,15,200,1600,1.4568957402631357
34,Gao matching,272.28751899271714,5.445750379854343,15,200,1600,1.458683137460985
34,GC (Liu),272.21473697318737,5.444294739463747,15,200,1600,1.4582932337849326
34,Structured (Chen),272.23234268572077,5.444646853714415,15,200,1600,1.4583875501020758
34,Mussbah,292.0771579556169,5.841543159112337,6,168,612,2.229823579669307
34,MJH weighted-count default,292.0771579556169,5.841543159112337,6,168,612,2.229823579669307
34,MJH weighted-count strict,297.84011423587975,5.956802284717595,3,168,612,2.273820090359424
34,MJH weighted-power,292.0771579556169,5.841543159112337,6,168,612,2.229823579669307
34,MJH beam-resource matching,294.22890387302607,5.884578077460521,4,168,612,2.2462507930045765
34,TopAP (bisect),272.45622493846184,5.449124498769237,15,199,1592,1.4660664092469138
34,Hybrid#3 (TopAP N=8 adaptive),287.2200748468899,5.7444014969377974,7,183,1464,1.6636776068748753
34,Hybrid#4 (TopAP+greedy),272.2370491572935,5.44474098314587,15,192,1536,1.5118680997258063
35,Random,280.8938330636956,5.617876661273912,15,200,1600,1.5047883914126552
35,Gao matching,281.520267864552,5.63040535729104,15,200,1600,1.508144292131529
35,GC (Liu),281.63088359095894,5.632617671819179,15,200,1600,1.5087368763801374
35,Structured (Chen),281.60061647041846,5.6320123294083695,15,200,1600,1.5085747310915278
35,Mussbah,296.2175358021093,5.924350716042186,8,160,624,2.3246118222411005
35,MJH weighted-count default,296.2175358021093,5.924350716042186,8,160,624,2.3246118222411005
35,MJH weighted-count strict,300.19600326695553,6.003920065339111,5,160,624,2.3558334461673813
35,MJH weighted-power,296.2175358021093,5.924350716042186,8,160,624,2.3246118222411005
35,MJH beam-resource matching,300.33748736752636,6.006749747350527,5,160,624,2.3569437640017243
35,TopAP (bisect),281.5868564565592,5.631737129131184,15,199,1592,1.5151976491990093
35,Hybrid#3 (TopAP N=8 adaptive),292.20890708378965,5.844178141675793,9,167,1336,1.8327010322508108
35,Hybrid#4 (TopAP+greedy),281.62289139821314,5.632457827964263,15,183,1464,1.6312567923823713
36,Random,252.45010451162477,5.049002090232495,15,200,1600,1.3524112741694188
36,Gao matching,252.6022157944876,5.052044315889752,15,200,1600,1.353226156041898
36,GC (Liu),253.0850747039023,5.061701494078046,15,200,1600,1.355812900199477
36,Structured (Chen),253.1149031698521,5.0622980633970425,15,200,1600,1.3559726955527795
36,Mussbah,267.98220617238195,5.359644123447639,7,167,605,2.0582087236905466
36,MJH weighted-count default,267.98220617238195,5.359644123447639,7,167,605,2.0582087236905466
36,MJH weighted-count strict,273.2921628881066,5.465843257762132,3,167,605,2.0989912793341605
36,MJH weighted-power,267.98220617238195,5.359644123447639,7,167,605,2.0582087236905466
36,MJH beam-resource matching,271.12168842959267,5.422433768591853,5,167,605,2.0823211819837892
36,TopAP (bisect),253.93078929677569,5.078615785935514,14,199,1592,1.3663824364653194
36,Hybrid#3 (TopAP N=8 adaptive),265.46164341671397,5.30923286833428,8,171,1368,1.6311842495778421
36,Hybrid#4 (TopAP+greedy),253.09990715651873,5.061998143130374,15,180,1440,1.4873647825064766
37,Random,272.81936506798183,5.456387301359637,15,200,1600,1.4615323128641886
37,Gao matching,272.49901846316203,5.4499803692632405,15,200,1600,1.4598161703383683
37,GC (Liu),272.7894873890044,5.455789747780089,15,200,1600,1.4613722538696667
37,Structured (Chen),272.753957924553,5.45507915849106,15,200,1600,1.4611819174529628
37,Mussbah,289.074156592267,5.78148313184534,6,163,632,2.2363486720136185
37,MJH weighted-count default,289.074156592267,5.78148313184534,6,163,632,2.2363486720136185
37,MJH weighted-count strict,296.833352089351,5.936667041787021,2,163,632,2.2963757140375547
37,MJH weighted-power,289.074156592267,5.78148313184534,6,163,632,2.2363486720136185
37,MJH beam-resource matching,292.6621515601569,5.853243031203138,4,163,632,2.2641062822968157
37,TopAP (bisect),272.79292732215976,5.455858546443195,15,193,1544,1.5080458505854875
37,Hybrid#3 (TopAP N=8 adaptive),285.2934880632604,5.705869761265208,7,172,1376,1.7442031061540275
37,Hybrid#4 (TopAP+greedy),272.7655177915444,5.455310355830888,15,179,1432,1.6107407182218068
38,Random,264.8420954485214,5.2968419089704275,15,200,1600,1.4187969399027933
38,Gao matching,263.0043580439075,5.260087160878149,15,200,1600,1.4089519180923618
38,GC (Liu),263.0714414012677,5.261428828025354,15,200,1600,1.4093112932210772
38,Structured (Chen),263.06347753077154,5.261269550615431,15,200,1600,1.4092686296291335
38,Mussbah,280.1180263466222,5.6023605269324435,6,161,622,2.1909610852155925
38,MJH weighted-count default,280.1180263466222,5.6023605269324435,6,161,622,2.1909610852155925
38,MJH weighted-count strict,284.93754662804577,5.698750932560915,3,161,622,2.228657271797102
38,MJH weighted-power,280.1180263466222,5.6023605269324435,6,161,622,2.1909610852155925
38,MJH beam-resource matching,282.6582539882678,5.653165079765356,5,161,622,2.2108296384216177
38,TopAP (bisect),263.0561918453407,5.2611238369068145,15,189,1512,1.481241754091356
38,Hybrid#3 (TopAP N=8 adaptive),273.6269934941858,5.4725398698837155,9,168,1344,1.7073231707207936
38,Hybrid#4 (TopAP+greedy),263.05124704584284,5.261024940916857,15,178,1424,1.5609805976412394
39,Random,274.8489771698896,5.496979543397792,14,200,1600,1.4724052348386947
39,Gao matching,275.3101728300951,5.506203456601902,15,200,1600,1.4748759258755098
39,GC (Liu),275.61153866627006,5.512230773325402,15,200,1600,1.4764903857121614
39,Structured (Chen),275.5987117765926,5.511974235531852,15,200,1600,1.4764216702317463
39,Mussbah,291.28351167803777,5.825670233560755,7,167,688,2.181544905406397
39,MJH weighted-count default,291.28351167803777,5.825670233560755,7,167,688,2.181544905406397
39,MJH weighted-count strict,297.31076751111175,5.946215350222235,3,167,688,2.2266855629756352
39,MJH weighted-power,291.28351167803777,5.825670233560755,7,167,688,2.181544905406397
39,MJH beam-resource matching,295.5111277373588,5.910222554747175,4,167,688,2.213207302715106
39,TopAP (bisect),275.61227382991063,5.5122454765982125,15,197,1576,1.4963341111880415
39,Hybrid#3 (TopAP N=8 adaptive),287.9802831081679,5.759605662163358,8,182,1456,1.676090502133095
39,Hybrid#4 (TopAP+greedy),275.62501704030814,5.512500340806163,15,191,1528,1.5377284878347195
40,Random,286.9258425717019,5.738516851434038,15,200,1600,1.537102728062689
40,Gao matching,287.1157773493707,5.742315546987414,15,200,1600,1.5381202358002006
40,GC (Liu),287.10855414550764,5.742171082910152,15,200,1600,1.53808154006522
40,Structured (Chen),287.1157096163705,5.74231419232741,15,200,1600,1.5381198729448424
40,Mussbah,307.8068448790979,6.156136897581958,7,161,639,2.394793850120707
40,MJH weighted-count default,307.8068448790979,6.156136897581958,7,161,639,2.394793850120707
40,MJH weighted-count strict,312.01528621713896,6.240305724342779,3,161,639,2.42753629754384
40,MJH weighted-power,307.8068448790979,6.156136897581958,7,161,639,2.394793850120707
40,MJH beam-resource matching,310.2988757463851,6.205977514927701,4,161,639,2.4141823084821
40,TopAP (bisect),287.08855894468337,5.741771178893668,15,198,1584,1.5516902564346462
40,Hybrid#3 (TopAP N=8 adaptive),307.6980908533124,6.153961817066248,7,167,1336,1.9298474312652223
40,Hybrid#4 (TopAP+greedy),287.10283026805064,5.742056605361013,15,182,1456,1.6709835887169504
41,Random,289.5837584400345,5.79167516880069,15,200,1600,1.5513415630716136
41,Gao matching,287.3066706434778,5.746133412869556,15,200,1600,1.5391428784472028
41,GC (Liu),287.36122530407664,5.747224506081533,15,200,1600,1.5394351355575537
41,Structured (Chen),287.39321035584146,5.747864207116829,15,200,1600,1.539606484049151
41,Mussbah,306.0617808334539,6.121235616669078,7,168,674,2.29317018606484
41,MJH weighted-count default,306.0617808334539,6.121235616669078,7,168,674,2.29317018606484
41,MJH weighted-count strict,313.1510244598918,6.263020489197836,3,168,674,2.346286397052137
41,MJH weighted-power,306.0617808334539,6.121235616669078,7,168,674,2.29317018606484
41,MJH beam-resource matching,311.301842306812,6.22603684613624,4,168,674,2.332431385915175
41,TopAP (bisect),287.37245031565226,5.747449006313045,15,195,1560,1.5742841377712065
41,Hybrid#3 (TopAP N=8 adaptive),303.73655062334495,6.074731012466899,8,172,1376,1.856958736234023
41,Hybrid#4 (TopAP+greedy),287.3928799772949,5.747857599545898,15,188,1504,1.6258318686250892
42,Random,275.58878263589804,5.511775652717961,15,200,1600,1.476368478406597
42,Gao matching,275.941662462204,5.51883324924408,15,200,1600,1.4782589060475217
42,GC (Liu),276.02752845245,5.520550569049,15,200,1600,1.4787189024238394
42,Structured (Chen),275.97025529347223,5.519405105869445,15,200,1600,1.4784120819293158
42,Mussbah,290.04980708182455,5.8009961416364915,7,152,641,2.337854436446732
42,MJH weighted-count default,290.04980708182455,5.8009961416364915,7,152,641,2.337854436446732
42,MJH weighted-count strict,297.0077542681923,5.940155085363846,4,152,641,2.3939367619682344
42,MJH weighted-power,290.04980708182455,5.8009961416364915,7,152,641,2.337854436446732
42,MJH beam-resource matching,295.25659839651655,5.905131967930331,5,152,641,2.379822125710773
42,TopAP (bisect),277.2647757155039,5.545295514310078,14,197,1576,1.505305754235193
