K,setup,scheme,sum_se,mean_se,tau_p_actual,ee_bps_per_hz_per_watt
45,28,Random,219.03031882953857,4.867340418434191,10,2.147356066956261
45,28,Gao matching,219.30809787268495,4.873513286059666,10,2.1500793909086764
45,28,Mussbah,231.7037353772325,5.148971897271833,5,3.1281724770788784
45,28,Hybrid#3 (TopAP N=8 adaptive),219.46150296409317,4.8769222880909595,11,2.242263120961361
45,28,MJH weighted-count strict,236.3956701968365,5.2532371154852555,3,3.1915170810967535
45,28,MJH beam-resource matching,231.43497253536157,5.142999389674701,4,3.1245439791462344
45,29,Random,199.84298845644878,4.440955299032195,10,1.9592449848671452
45,29,Gao matching,200.31357121304944,4.451412693623321,10,1.9638585413044065
45,29,Mussbah,210.30191986739675,4.673375997053261,6,2.7043261090130106
45,29,Hybrid#3 (TopAP N=8 adaptive),197.5480390469355,4.389956423265233,11,1.936745480852309
45,29,MJH weighted-count strict,222.9411590346129,4.954247978546953,2,2.866857314146633
45,29,MJH beam-resource matching,214.46942688831734,4.7659872641848295,4,2.757917146380986
45,30,Random,211.66103212667497,4.7035784917038885,10,2.0751081581046567
45,30,Gao matching,211.32003126104217,4.696000694689826,10,2.071765012363159
45,30,Mussbah,220.93948869173923,4.909766415371982,6,2.820264088482758
45,30,Hybrid#3 (TopAP N=8 adaptive),211.35211964920524,4.696713769982338,11,2.072079604403973
45,30,MJH weighted-count strict,228.70147838007344,5.082255075112743,3,2.919344886138288
45,30,MJH beam-resource matching,226.36112347364823,5.030247188303294,4,2.8894705574884894
45,31,Random,219.93065643950848,4.887347920877966,10,2.156182906269691
45,31,Gao matching,220.29866085102466,4.895525796689437,10,2.159790792657105
45,31,Mussbah,231.85491885996007,5.152331530221335,5,2.993221260779242
45,31,Hybrid#3 (TopAP N=8 adaptive),220.38342084937912,4.897409352208425,10,2.214352382309763
45,31,MJH weighted-count strict,239.30414180209362,5.3178698178243025,2,3.0893899019118725
45,31,MJH beam-resource matching,230.13022582216527,5.11400501827034,4,2.970955665145434
45,32,Random,193.91309925123534,4.309179983360785,10,1.901108816188582
45,32,Gao matching,193.99294471157904,4.310954326923978,10,1.9018916148194027
45,32,Mussbah,202.82450377068912,4.507211194904203,6,2.7288866972174795
45,32,Hybrid#3 (TopAP N=8 adaptive),192.18893833326766,4.270865296294837,11,1.9472030226268255
45,32,MJH weighted-count strict,207.5905774253616,4.613123942785814,2,2.793011468891512
45,32,MJH beam-resource matching,205.93303235883724,4.576289607974161,4,2.770710156190209
45,33,Random,174.03820175045905,3.8675155944546455,10,1.7062568799064615
45,33,Gao matching,174.43945366856565,3.8764323037459034,10,1.71019072224084
45,33,Mussbah,182.2231244110968,4.04940276469104,6,2.5797851548254664
45,33,Hybrid#3 (TopAP N=8 adaptive),171.4387613281125,3.8097502517358333,12,1.7970520055357706
45,33,MJH weighted-count strict,191.44017356329974,4.254226079184439,2,2.7102735692404583
45,33,MJH beam-resource matching,184.99064263287087,4.110903169619353,4,2.6189657058522107
45,34,Random,188.74742074095622,4.194387127576805,10,1.8504649092250611
45,34,Gao matching,188.89597894512158,4.1976884210027015,10,1.8519213622070747
45,34,Mussbah,197.0325588501072,4.37850130778016,6,2.8185760510708424
45,34,Hybrid#3 (TopAP N=8 adaptive),185.21373488745837,4.115860775276853,12,1.876532268363307
45,34,MJH weighted-count strict,201.31063668778796,4.473569704173066,4,2.879774503794979
45,34,MJH beam-resource matching,197.1171601570415,4.380381336823144,6,2.8197862836283747
45,35,Random,200.0220965546525,4.444935478992278,10,1.9610009466142406
45,35,Gao matching,199.9989910967595,4.444422024372433,10,1.9607744225172503
45,35,Mussbah,206.81207754635471,4.5958239454745495,7,2.7472380120397815
45,35,Hybrid#3 (TopAP N=8 adaptive),195.45202349669017,4.3433782999264485,12,1.9477032735096182
45,35,MJH weighted-count strict,212.93300942031794,4.731844653784843,3,2.8285468839043304
45,35,MJH beam-resource matching,212.58290286702638,4.724064508156141,5,2.8238961592325507
45,36,Random,189.42985925652192,4.209552427922709,10,1.857155482907078
45,36,Gao matching,189.17130160499016,4.2038067023331145,10,1.854620603970492
45,36,Mussbah,201.7905424544847,4.484234276766326,5,2.6862425779351002
45,36,Hybrid#3 (TopAP N=8 adaptive),186.90287978917783,4.1533973286483965,11,1.8779490559073384
45,36,MJH weighted-count strict,203.4652628123289,4.52145028471842,3,2.7085365124111944
45,36,MJH beam-resource matching,201.69853917650383,4.482189759477863,5,2.6850178271632568
45,37,Random,217.18103241129145,4.826245164695366,10,2.129225807953838
45,37,Gao matching,217.12415504877933,4.8249812233062075,10,2.128668186752739
45,37,Mussbah,227.12864362463213,5.047303191658492,6,2.921080877430804
45,37,Hybrid#3 (TopAP N=8 adaptive),212.58511508451,4.724113668544667,11,2.0841677949461768
45,37,MJH weighted-count strict,231.52315870888228,5.144959082419606,3,2.9775983371986663
45,37,MJH beam-resource matching,228.7935584103224,5.084301298007164,4,2.9424931954256626
45,38,Random,185.99086892914696,4.13313042064771,10,1.8234398914622254
45,38,Gao matching,186.21422816872553,4.138093959305012,10,1.825629687928682
45,38,Mussbah,193.39505200067197,4.2976678222371545,6,2.749236647958945
45,38,Hybrid#3 (TopAP N=8 adaptive),178.64089176121826,3.969797594693739,12,1.809938113082252
45,38,MJH weighted-count strict,201.18908347088956,4.470868521575324,3,2.860033882591365
45,38,MJH beam-resource matching,195.70659348854863,4.3490354108566365,5,2.7820967160217305
45,39,Random,241.7788722826808,5.372863828504018,10,2.3703811008105964
45,39,Gao matching,242.07522573710796,5.379449460824621,10,2.373286526834392
45,39,Mussbah,251.92138994078687,5.598253109795264,6,3.5501886970234904
45,39,Hybrid#3 (TopAP N=8 adaptive),242.39172705261734,5.386482823391496,9,2.4765438268466653
45,39,MJH weighted-count strict,261.0427139525551,5.800949198945669,2,3.678730467200608
45,39,MJH beam-resource matching,262.01521961286085,5.8225604358413525,3,3.6924354511395276
45,40,Random,183.52935115532011,4.07843002567378,10,1.7993073642678445
45,40,Gao matching,183.19583066194954,4.071018459154434,10,1.7960375555093095
45,40,Mussbah,195.75007133865188,4.350001585303375,6,2.5715984148535456
45,40,Hybrid#3 (TopAP N=8 adaptive),181.0055601192384,4.02234578042752,12,1.8037425024338656
45,40,MJH weighted-count strict,200.84404788265755,4.4632010640590565,2,2.6385187583113185
45,40,MJH beam-resource matching,197.8586264469497,4.3968583654877715,4,2.5992988235279784
45,41,Random,192.19747701675806,4.271055044816846,10,1.8842889903603735
45,41,Gao matching,191.98446560503552,4.266321457889679,10,1.882200643186623
45,41,Mussbah,200.2803985577187,4.45067552350486,6,2.92102965883058
45,41,Hybrid#3 (TopAP N=8 adaptive),187.66263105261527,4.170280690058117,13,1.967113533046282
45,41,MJH weighted-count strict,211.04278138753392,4.689839586389643,2,3.0779957906735786
45,41,MJH beam-resource matching,205.10296673283565,4.557843705174125,4,2.991365372024147
45,42,Random,197.85567187736044,4.396792708385788,10,1.93976148899373
45,42,Gao matching,197.95652942968005,4.399033987326224,10,1.9407502885262753
45,42,Mussbah,208.1973346435661,4.626607436523691,6,2.6019788120173235
45,42,Hybrid#3 (TopAP N=8 adaptive),194.65354037048505,4.325634230455223,12,1.9397462916839567
45,42,MJH weighted-count strict,215.12753219844313,4.78061182663207,3,2.6885900418476933
45,42,MJH beam-resource matching,211.6146798415297,4.702548440922882,4,2.644687619090542
45,43,Random,182.4190566236992,4.053756813859982,10,1.788422123761757
45,43,Gao matching,182.2257875693685,4.049461945985967,10,1.786527329111456
45,43,Mussbah,193.05386662205618,4.290085924934582,5,2.8971841618077017
45,43,Hybrid#3 (TopAP N=8 adaptive),179.87883748014303,3.997307499558734,11,1.8073733984440397
45,43,MJH weighted-count strict,194.8360274227166,4.329689498282591,3,2.9239292777476793
45,43,MJH beam-resource matching,193.12551566438532,4.2916781258752295,5,2.8982594081846678
45,44,Random,179.6511841741965,3.9922485372043663,10,1.7612861193548677
45,44,Gao matching,180.25882282617422,4.005751618359427,10,1.767243361040924
45,44,Mussbah,190.74110896921312,4.238691310426958,6,2.564241567106448
45,44,Hybrid#3 (TopAP N=8 adaptive),179.27228610706874,3.983828580157083,12,1.8012789360167671
45,44,MJH weighted-count strict,191.84902478211544,4.263311661824788,4,2.5791359115697445
45,44,MJH beam-resource matching,194.88466427209454,4.330770317157657,5,2.619945745406931
45,45,Random,197.94577722982487,4.398795049551664,10,1.940644874802205
45,45,Gao matching,197.87324129453472,4.39718313987855,10,1.9399337381817132
45,45,Mussbah,209.1658124023296,4.648129164496213,5,2.6938735578894923
45,45,Hybrid#3 (TopAP N=8 adaptive),194.39650248824623,4.319922277516583,11,1.937184877810127
45,45,MJH weighted-count strict,213.495143955166,4.744336532337022,2,2.7496315790477945
45,45,MJH beam-resource matching,210.76607026586834,4.683690450352629,4,2.7144834859407347
45,46,Random,230.9897321437315,5.133105158749588,10,2.264605217095407
45,46,Gao matching,231.4848674974936,5.144108166610969,10,2.2694594852695453
45,46,Mussbah,240.69915229586653,5.348870051019256,6,3.292738061502962
45,46,Hybrid#3 (TopAP N=8 adaptive),229.96522856329088,5.110338412517575,11,2.31062776752867
45,46,MJH weighted-count strict,247.40535625512976,5.4978968056695505,3,3.3844781977445932
45,46,MJH beam-resource matching,242.5272746435565,5.389494992079033,5,3.317746575151252
45,47,Random,215.8257952344119,4.796128782986932,10,2.115939168964823
45,47,Gao matching,215.69813004635606,4.793291778807912,10,2.114687549474079
45,47,Mussbah,224.41282402778506,4.9869516450618905,6,3.0209709097097
45,47,Hybrid#3 (TopAP N=8 adaptive),212.8530381246758,4.730067513881685,11,2.1747436845433037
45,47,MJH weighted-count strict,230.50855960673817,5.122412435705293,2,3.103029677683761
45,47,MJH beam-resource matching,228.1888443864396,5.0708632085875465,4,3.0718024417640115
45,48,Random,219.15456588394574,4.870101464087683,10,2.1485741753328016
45,48,Gao matching,219.04748204875492,4.867721823305665,10,2.147524333811323
45,48,Mussbah,227.61070694007074,5.05801570977935,6,3.205333149416572
45,48,Hybrid#3 (TopAP N=8 adaptive),210.2470543863076,4.672156764140169,12,2.1301626584225697
45,48,MJH weighted-count strict,234.91067373687204,5.220237194152712,2,3.3081351040258
45,48,MJH beam-resource matching,227.49357798847373,5.0554128441883055,5,3.2036836781928426
45,49,Random,182.95716513711673,4.065714780824816,10,1.7936976974227132
45,49,Gao matching,182.8123373602768,4.06249638578393,10,1.7922778172576161
45,49,Mussbah,198.1467408018342,4.403260906707427,5,2.57886042561117
45,49,Hybrid#3 (TopAP N=8 adaptive),182.8187533376744,4.062638963059431,10,1.8522670044343912
45,49,MJH weighted-count strict,201.15020066021557,4.470004459115902,3,2.617950161517741
45,49,MJH beam-resource matching,197.92667026192422,4.3983704502649825,4,2.5759962290873206
